,ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device
2826,2826,churned,85.0,68.0,101.042317,851,143.0,0.0,1869.902571,1050.414215,12,8,iPhone
2827,2827,retained,110.0,89.0,165.2416067,96,10.0,107.5,2187.60098,1289.143162,12,10,iPhone
2828,2828,retained,20.0,16.0,95.10388494,3277,19.0,0.0,2067.756477,520.150564,20,15,iPhone
2829,2829,retained,101.0,81.0,213.2803365,1239,78.0,0.0,8603.640669,2794.478823,29,22,Android
2830,2830,retained,27.0,25.0,105.5084292,3083,364.0,0.0,3469.479294,2501.900652,16,8,Android
2831,2831,retained,228.0,188.0,360.5651944,340,34.0,19.0,3873.470768,1660.490218,7,2,iPhone
2832,2832,retained,32.0,31.0,138.8618502,3378,106.0,0.0,6158.801203,3929.563516,0,0,iPhone
2833,2833,retained,112.0,89.0,171.3353329,1578,314.0,8.0,6818.173527,4907.0501746,20,20,iPhone
2834,2834,churned,37.0,34.0,66.00329167,3332,143.0,0.0,3972.167985,324.2510686,27,21,Android
2835,2835,retained,105.0,84.0,174.4103035,2342,0.0,43.0,406.0927846,127.8209575,9,9,iPhone
2836,2836,retained,63.0,52.0,383.0447625,2216,0.0,22.0,3695.731542,2927.451427,7,7,iPhone
2837,2837,retained,4.0,4.0,340.7124819,2188,0.0,107.5,2342.498492,530.7448242,30,22,iPhone
2838,2838,retained,6.0,6.0,33.74747174,257,275.0,107.5,1663.806986,1095.233529,25,17,iPhone
2839,2839,retained,46.0,38.0,107.1287023,3485,24.0,74.0,2283.53331,346.5379413,28,21,Android
2840,2840,retained,43.0,36.0,103.0061372,2046,0.0,75.0,4986.157587,2146.209608,16,16,Android
2841,2841,retained,1.0,1.0,21.87761421,1016,0.0,39.0,2808.899156,1327.786324,27,24,Android
2842,2842,retained,101.0,81.0,165.3048975,1853,47.0,9.0,1180.426445,551.8828034,19,11,iPhone
2843,2843,retained,101.0,81.0,177.5221446,2392,156.0,7.0,6044.850996,3649.680063,16,10,Android
2844,2844,retained,117.0,98.0,224.1972836,1120,75.0,0.0,1848.609919,974.035402,16,11,iPhone
2845,2845,churned,243.0,202.5,498.16452556,223,355.0,4.0,6173.286431,4015.789019,18,10,iPhone
2848,2848,retained,45.0,36.0,95.44976791,2311,6.0,37.0,1709.253437,896.4029308,9,3,iPhone
2849,2849,retained,21.0,17.0,185.0701536,3226,309.0,4.0,9923.95054075,4907.0501746,7,6,Android
2850,2850,retained,47.0,45.0,498.16452556,537,288.0,1.0,4355.180816,3171.72887,22,14,iPhone
2851,2851,retained,13.0,13.0,110.5678972,1223,317.0,48.0,3909.351155,1935.565896,18,14,Android
2852,2852,churned,36.0,30.0,88.4010466,1695,6.0,26.0,3009.353611,1152.839432,2,0,iPhone
2853,2853,retained,112.0,91.0,132.9019972,3269,121.0,10.0,1868.330402,708.0414058,27,22,iPhone
2854,2854,churned,150.0,127.0,306.0722463,2930,371.0,0.0,4274.517662,1247.740988,24,16,Android
2855,2855,retained,230.0,185.0,310.960606,2301,279.0,28.0,5106.247694,1240.756333,5,5,iPhone
2856,2856,retained,0.0,0.0,225.1538502,1194,206.0,0.0,2603.227082,1109.935241,10,3,iPhone
2857,2857,retained,47.0,39.0,230.4451675,1318,87.0,107.5,919.8283912,410.2214122,17,17,iPhone
2858,2858,retained,154.0,133.0,154.5543522,1522,0.0,70.0,2604.870264,630.6274061,27,18,iPhone
2859,2859,retained,93.0,75.0,105.8666382,3043,126.0,76.0,3104.841802,1118.715385,24,23,iPhone
2860,2860,retained,53.0,43.0,172.124559,324,52.0,0.0,1269.897893,760.1655274,8,5,iPhone
2861,2861,retained,94.0,86.0,227.2543112,1664,169.0,0.0,6882.700497,2851.827697,15,11,Android
2862,2862,churned,3.0,3.0,90.80613211,2707,30.0,44.0,4008.540734,3083.476071,21,12,iPhone
2863,2863,retained,4.0,4.0,47.58887269,3066,142.0,11.0,2734.342316,1478.411796,6,4,iPhone
2864,2864,retained,111.0,92.0,226.4188913,1323,405.0,0.0,3748.262479,2098.429836,11,10,iPhone
2865,2865,retained,85.0,85.0,361.8032062,3001,249.0,3.0,5630.458251,1957.984046,0,0,Android
2866,2866,retained,85.0,68.0,188.4966977,2057,430.0,0.0,4855.141161,3820.675038,17,17,iPhone
2867,2867,retained,82.0,66.0,316.4418868,56,0.0,0.0,5952.329148,924.2651719,5,0,Android
2868,2868,retained,10.0,10.0,105.6432397,1024,0.0,0.0,9124.744688,4907.0501746,22,19,Android
2869,2869,retained,81.0,66.0,84.89765559,416,430.0,0.0,7761.727614,2292.51238,20,19,iPhone
2870,2870,churned,34.0,28.0,48.14682388,1451,0.0,100.0,4466.861712,3603.476061,27,23,iPhone
2871,2871,retained,175.0,140.0,251.3057344,906,56.0,54.0,5608.277245,3249.373735,20,16,iPhone
2872,2872,retained,211.0,169.0,294.2868067,1902,131.0,0.0,329.6215461,220.8204861,15,14,Android
2873,2873,retained,44.0,41.0,66.22722717,3229,106.0,66.0,1559.864386,62.90874454,9,8,iPhone
2874,2874,retained,64.0,52.0,238.8734208,77,101.0,67.0,1906.001935,1188.29362,20,12,iPhone
2875,2875,retained,10.0,8.0,34.84572955,436,157.0,48.0,6624.552452,929.7297803,25,22,iPhone
2876,2876,retained,131.0,105.0,402.1938402,2663,189.0,23.0,951.6136014,658.5897989,18,17,iPhone
2877,2877,retained,82.0,67.0,189.7476969,411,84.0,0.0,2255.394017,981.0193397,26,23,iPhone
2878,2878,retained,211.0,177.0,279.3050815,3390,151.0,107.5,2163.513805,1220.165874,30,23,iPhone
2879,2879,retained,51.0,41.0,170.8961127,1740,91.0,107.5,2053.408563,1661.664845,28,26,Android
2880,2880,retained,3.0,3.0,7.298134429,2832,135.0,37.0,2055.872769,836.190215,5,1,iPhone
2881,2881,retained,96.0,80.0,163.041838,9,0.0,107.5,5411.152209,573.4390467,1,0,Android
2882,2882,retained,243.0,202.5,293.0078153,1835,81.0,61.0,2825.943157,1328.241962,24,20,iPhone
2883,2883,retained,17.0,14.0,102.6717176,1457,0.0,0.0,1646.966422,502.8249601,15,11,iPhone
2884,2884,retained,2.0,2.0,3.206452971,1518,35.0,8.0,6489.515816,1362.695426,18,13,Android
2885,2885,retained,105.0,84.0,229.889174,1673,0.0,107.5,2161.785319,1704.442892,23,23,iPhone
2886,2886,retained,185.0,173.0,305.3173306,1822,160.0,10.0,2118.732466,1491.095461,10,10,Android
2888,2888,retained,229.0,186.0,331.1635529,1486,10.0,0.0,2991.676608,2391.150313,26,24,iPhone
2889,2889,retained,124.0,99.0,190.2526757,347,430.0,0.0,1292.035574,692.3105847,14,14,Android
2890,2890,retained,204.0,163.0,241.9283407,2364,235.0,75.0,1813.212183,1338.454905,8,3,iPhone
2891,2891,retained,170.0,143.0,431.3195445,1119,92.0,0.0,6209.096886,995.7894106,2,0,iPhone
2892,2892,churned,19.0,19.0,30.56696766,1191,56.0,0.0,1573.77538,906.2714569,19,14,iPhone
2893,2893,retained,15.0,12.0,134.8242772,1855,73.0,55.0,8347.946528,2601.703172,13,6,iPhone
2894,2894,churned,41.0,36.0,104.620954,2452,2.0,0.0,5500.246118,1825.651624,25,20,iPhone
2895,2895,retained,243.0,202.5,314.8797076,2695,106.0,0.0,6206.629844,4907.0501746,12,5,Android
2896,2896,retained,102.0,102.0,244.4658214,1094,420.0,107.5,5704.192716,2020.957426,11,4,Android
2897,2897,retained,27.0,27.0,50.44460307,1566,182.0,0.0,3485.72781,2221.975845,22,18,iPhone
2898,2898,retained,44.0,44.0,144.7741175,3117,367.0,0.0,9537.4676,1856.832393,25,17,iPhone
2899,2899,retained,201.0,183.0,206.9018216,1117,60.0,0.0,4942.959203,2078.492094,20,15,iPhone
2900,2900,retained,38.0,31.0,81.14843376,1617,0.0,0.0,3226.093541,1553.944355,21,19,Android
2901,2901,retained,51.0,42.0,154.4430025,762,12.0,30.0,1324.283339,1035.637363,12,5,iPhone
2902,2902,retained,28.0,23.0,101.4620431,200,0.0,31.0,9923.95054075,4907.0501746,11,8,Android
2903,2903,retained,88.0,71.0,158.0093487,2955,173.0,1.0,5669.315202,2546.256068,30,23,iPhone
2904,2904,retained,185.0,164.0,393.8276421,1930,29.0,0.0,633.7241162,64.74158695,25,23,iPhone
2905,2905,retained,57.0,45.0,328.0644175,972,107.0,0.0,2578.636299,1642.57153,20,16,Android
2906,2906,retained,51.0,41.0,252.2802497,3246,0.0,8.0,3434.908191,1247.0072,0,0,iPhone
2907,2907,churned,142.0,115.0,142.1248583,254,220.0,0.0,5736.772346,905.0118722,26,24,iPhone
2908,2908,retained,84.0,68.0,467.5524837,1706,0.0,6.0,4261.346075,3234.303403,4,1,iPhone
2909,2909,retained,38.0,35.0,54.51611425,1119,84.0,0.0,3621.847285,2585.063835,29,23,iPhone
2911,2911,churned,35.0,29.0,137.6704106,1374,95.0,0.0,3396.442477,1894.035132,2,2,Android
2912,2912,retained,140.0,140.0,386.6812197,2369,227.0,5.0,8188.755612,2733.993962,16,11,Android
2913,2913,retained,98.0,98.0,239.6273183,2704,191.0,72.0,5048.02848,3993.314578,7,3,iPhone
2914,2914,retained,12.0,10.0,49.62421796,1208,103.0,4.0,1023.930544,734.3345698,10,6,Android
2915,2915,retained,242.0,194.0,258.4661248,1370,0.0,27.0,6031.304582,366.1478248,22,16,iPhone
2916,2916,retained,63.0,54.0,142.1642468,3378,414.0,0.0,733.3927654,179.1086311,27,25,Android
2917,2917,churned,18.0,15.0,154.2490518,2632,140.0,0.0,5978.01634,4365.905105,2,0,iPhone
2918,2918,retained,59.0,52.0,122.2798498,2592,370.0,107.5,5839.863175,4820.116469,9,9,iPhone
2919,2919,retained,41.0,38.0,68.93584544,595,104.0,0.0,2300.273848,1574.954619,20,16,iPhone
2920,2920,retained,6.0,6.0,9.823028131,1539,229.0,0.0,5283.152058,895.6328574,23,18,iPhone
2921,2921,churned,141.0,141.0,215.1609562,680,218.0,53.0,6416.234502,1377.865013,27,26,iPhone
2922,2922,retained,22.0,18.0,93.58210994,3336,59.0,33.0,2865.917271,450.9708723,29,23,Android
2923,2923,retained,10.0,10.0,42.81525867,1830,25.0,0.0,2336.76972,1664.859205,20,18,iPhone
2924,2924,retained,76.0,62.0,177.0351143,859,40.0,0.0,2892.693097,1564.13469,4,4,Android
2925,2925,retained,12.0,10.0,498.16452556,51,20.0,73.0,3560.066944,2679.270573,27,24,iPhone
2927,2927,retained,47.0,38.0,498.16452556,3068,131.0,25.0,2140.877293,525.152537,29,18,iPhone
2929,2929,retained,61.0,61.0,358.641387,1414,27.0,0.0,1700.504838,755.5388662,17,13,Android
2930,2930,retained,60.0,60.0,67.33966713,125,55.0,13.0,3294.280518,770.3886911,26,23,iPhone
2931,2931,churned,243.0,202.5,498.16452556,3123,368.0,82.0,7749.126454,1631.453118,5,5,iPhone
2932,2932,retained,49.0,40.0,228.0362543,1211,122.0,0.0,4047.73876,1906.550783,2,2,iPhone
2933,2933,churned,24.0,19.0,66.39459638,52,56.0,107.5,1838.008248,668.5562109,11,11,Android
2934,2934,retained,9.0,9.0,36.95296099,2756,0.0,74.0,9923.95054075,2299.821967,13,9,iPhone
2936,2936,retained,115.0,115.0,120.922636,2113,51.0,0.0,2361.225816,1437.16034,21,18,iPhone
2937,2937,retained,122.0,115.0,122.7597781,3035,11.0,20.0,3747.269357,430.8020574,10,10,iPhone
2938,2938,retained,7.0,7.0,80.41773529,3036,72.0,64.0,5812.983526,2973.028452,12,10,iPhone
2939,2939,retained,74.0,64.0,98.93725702,917,199.0,63.0,1302.244803,634.9547313,6,1,Android
2940,2940,retained,22.0,18.0,55.32084596,3348,430.0,36.0,5954.938715,4098.557076,22,13,iPhone
2941,2941,retained,17.0,17.0,59.85181655,2616,259.0,46.0,7953.166062,2756.942283,12,10,Android
2942,2942,retained,106.0,85.0,145.238802,2030,32.0,0.0,1601.752939,627.1121382,21,18,iPhone
2943,2943,churned,29.0,24.0,169.3009208,2618,0.0,0.0,1778.407381,1404.289813,24,18,iPhone
2944,2944,retained,139.0,113.0,178.1452967,2783,73.0,25.0,3623.121723,2101.697002,15,15,iPhone
2945,2945,retained,49.0,39.0,193.3358705,2488,257.0,45.0,2818.651613,837.1965644,25,16,Android
2946,2946,retained,30.0,26.0,68.38135477,2743,171.0,96.0,4873.655434,2078.076866,18,18,Android
2947,2947,churned,45.0,45.0,72.31204387,573,126.0,89.0,2225.594202,1682.757324,2,2,Android
2948,2948,retained,157.0,125.0,282.3906142,1574,107.0,15.0,3034.056913,2115.465203,27,18,iPhone
2949,2949,retained,50.0,41.0,444.8050744,2568,77.0,0.0,5027.373826,4136.521332,28,25,iPhone
2950,2950,retained,66.0,56.0,256.1144963,3494,53.0,72.0,847.8259592,387.4700468,6,6,iPhone
2951,2951,retained,4.0,4.0,6.921138543,1798,162.0,32.0,3903.968198,1200.15666,23,17,iPhone
2952,2952,retained,125.0,103.0,256.5750674,1603,147.0,63.0,3386.175701,2369.692542,9,3,Android
2953,2953,retained,25.0,22.0,45.98367821,1715,44.0,6.0,2748.21873,1454.740618,20,14,iPhone
2954,2954,retained,58.0,47.0,84.06910766,1540,12.0,52.0,4285.082382,3343.853315,29,27,iPhone
2955,2955,retained,21.0,17.0,82.8550933,75,21.0,15.0,9923.95054075,4907.0501746,21,17,iPhone
2956,2956,retained,143.0,121.0,253.0522588,187,0.0,0.0,1187.596491,677.6386648,30,27,Android
2957,2957,retained,23.0,21.0,65.51625595,2914,77.0,11.0,6953.537775,4377.235445,4,4,iPhone
2958,2958,retained,243.0,202.5,275.9397767,1958,86.0,0.0,3930.446989,2744.614298,14,10,Android
2959,2959,retained,79.0,64.0,164.6173937,3054,65.0,0.0,5486.47753,1496.455107,23,19,Android
2960,2960,retained,91.0,73.0,185.5268264,578,0.0,13.0,1234.062462,991.2877573,20,17,Android
2961,2961,retained,32.0,26.0,155.2291389,1567,158.0,0.0,1655.808924,1228.714618,27,24,iPhone
2962,2962,churned,68.0,54.0,358.601405,551,90.0,0.0,2156.12675,1222.936668,6,6,iPhone
2963,2963,retained,116.0,93.0,138.1630309,2923,47.0,83.0,7511.473404,1650.570828,12,8,iPhone
2964,2964,retained,18.0,15.0,79.72605596,1235,81.0,6.0,3510.790353,1316.791197,5,2,iPhone
2965,2965,churned,91.0,73.0,125.1379905,650,0.0,0.0,2762.967429,1443.15256,13,9,Android
2966,2966,retained,123.0,99.0,363.5926573,2161,185.0,107.5,6216.785465,4118.853252,6,5,iPhone
2967,2967,retained,129.0,119.0,199.3840899,3233,82.0,58.0,4000.203034,2739.904851,20,19,iPhone
2968,2968,retained,19.0,16.0,187.576241,1501,3.0,0.0,2060.400535,1512.578479,16,15,iPhone
2969,2969,retained,22.0,19.0,207.824092,1877,250.0,107.5,2416.003701,636.3097397,21,15,iPhone
2970,2970,retained,87.0,72.0,110.1963406,2603,5.0,0.0,1175.015981,689.4659314,4,3,Android
2971,2971,retained,105.0,84.0,145.618094,1441,0.0,29.0,1610.947371,1263.108726,6,6,iPhone
2972,2972,retained,141.0,113.0,174.7479319,3432,74.0,107.5,2764.630804,2102.970409,8,8,iPhone
2973,2973,retained,10.0,8.0,63.86212653,1951,22.0,13.0,3652.356993,2955.722375,10,7,Android
2974,2974,retained,61.0,48.0,84.11291065,3290,5.0,16.0,4215.250777,1808.063828,5,5,iPhone
2975,2975,retained,94.0,80.0,161.1814727,3139,0.0,0.0,1934.71488,920.3222465,27,21,iPhone
2976,2976,retained,30.0,30.0,272.4495926,2285,143.0,66.0,1741.361353,944.7298648,18,13,Android
2977,2977,retained,10.0,8.0,151.3689532,1654,23.0,5.0,5142.977424,1769.727811,20,19,iPhone
2978,2978,churned,232.0,189.0,264.865973,294,28.0,69.0,6289.842238,2287.430196,11,10,iPhone
2979,2979,retained,26.0,26.0,45.75017104,1157,0.0,24.0,9923.95054075,3524.195775,10,9,Android
2980,2980,retained,54.0,44.0,197.640222,1130,1.0,9.0,5509.45535,2611.914304,11,11,Android
2981,2981,retained,49.0,41.0,95.78704173,1222,37.0,0.0,4036.891605,1106.394354,28,20,Android
2983,2983,retained,145.0,116.0,157.42623,3128,0.0,81.0,1742.857268,684.0536771,22,22,iPhone
2984,2984,retained,131.0,106.0,192.567072,2447,155.0,0.0,2787.63315,730.2618691,10,3,iPhone
2985,2985,retained,1.0,1.0,132.1554183,2867,0.0,21.0,1477.276559,793.3509023,24,21,iPhone
2986,2986,retained,47.0,40.0,116.8826274,2037,82.0,7.0,5896.259813,1102.711463,24,15,iPhone
2987,2987,retained,34.0,30.0,240.8394445,3144,0.0,78.0,4458.845183,2319.344992,27,19,iPhone
2988,2988,retained,203.0,162.0,258.7973844,2480,9.0,0.0,1648.387583,1125.159913,4,4,iPhone
2989,2989,retained,103.0,83.0,216.8933541,2837,148.0,0.0,3844.289166,1902.02644,9,9,iPhone
2990,2990,retained,6.0,5.0,226.7351752,2420,64.0,0.0,4887.150249,2647.567467,14,14,Android
2991,2991,retained,27.0,23.0,43.94301269,2225,0.0,18.0,2240.787403,782.9428248,4,4,iPhone
2992,2992,retained,21.0,17.0,25.31429004,3150,218.0,0.0,2518.862499,196.6640264,21,20,iPhone
2993,2993,retained,125.0,100.0,181.8767311,3257,48.0,0.0,1389.987584,667.5434695,15,11,iPhone
2994,2994,retained,26.0,25.0,148.4334449,1252,266.0,0.0,996.9721696,722.2389305,27,25,Android
2995,2995,retained,74.0,61.0,156.9135395,2240,4.0,0.0,2951.18382,2355.277932,17,17,Android
2996,2996,retained,2.0,2.0,46.57032727,570,197.0,101.0,3483.532299,2859.960311,16,10,iPhone
2997,2997,retained,85.0,70.0,174.0128336,1280,0.0,69.0,8937.763692,4907.0501746,5,1,iPhone
2998,2998,retained,50.0,41.0,215.8291713,1986,8.0,93.0,718.177081,218.2302121,10,10,iPhone
2999,2999,retained,24.0,24.0,119.6715782,3163,45.0,0.0,2484.274101,1109.447836,9,9,iPhone
3000,3000,retained,54.0,43.0,67.66788099,663,334.0,0.0,3556.106283,1509.068375,18,18,Android
3001,3001,churned,4.0,4.0,189.4090107,366,31.0,8.0,3965.981834,1920.67289,28,18,Android
3002,3002,churned,102.0,88.0,296.6710779,1658,0.0,77.0,1380.424815,194.3675163,11,4,Android
3003,3003,retained,38.0,32.0,132.0248803,3439,31.0,2.0,1966.827711,495.7177349,6,4,iPhone
3004,3004,retained,63.0,51.0,135.0803915,304,177.0,37.0,2393.575315,1070.695739,10,5,iPhone
3005,3005,churned,44.0,35.0,169.3389973,671,0.0,14.0,3043.095318,1999.545783,11,11,iPhone
3006,3006,churned,3.0,3.0,25.89414233,664,398.0,23.0,422.5795547,173.7705181,2,0,iPhone
3007,3007,retained,13.0,13.0,85.71471609,2920,259.0,20.0,1824.528556,952.7610721,18,12,Android
3008,3008,retained,20.0,20.0,359.054847,3460,430.0,0.0,4706.5325,3470.231431,13,6,iPhone
3009,3009,retained,71.0,57.0,318.4291868,2757,27.0,56.0,3926.860354,1752.236299,29,23,Android
3010,3010,retained,103.0,92.0,121.6432052,2827,0.0,0.0,5669.520984,2404.439939,10,8,Android
3011,3011,churned,215.0,174.0,320.535172,1125,36.0,0.0,4302.916524,2220.012954,15,9,iPhone
3012,3012,retained,14.0,12.0,72.55635714,801,0.0,26.0,7632.779403,3949.770988,29,21,Android
3013,3013,retained,112.0,90.0,140.1849955,2434,99.0,0.0,3725.919561,2822.180435,11,11,Android
3014,3014,retained,28.0,24.0,407.7581935,1247,80.0,0.0,1455.745345,542.6777213,24,24,Android
3015,3015,retained,87.0,70.0,138.5746044,1199,0.0,0.0,3678.562681,962.4213744,15,10,iPhone
3016,3016,retained,69.0,58.0,166.9149894,3172,200.0,101.0,1765.009811,1279.114608,8,8,iPhone
3017,3017,retained,15.0,12.0,159.7784258,1686,0.0,6.0,2681.414047,2016.577593,9,4,iPhone
3018,3018,retained,118.0,95.0,123.4174455,2888,0.0,9.0,8531.48668,3038.331489,15,15,iPhone
3019,3019,retained,166.0,134.0,169.5289162,2542,340.0,36.0,5802.143219,2829.05933,7,4,iPhone
3020,3020,churned,15.0,14.0,91.74133076,86,110.0,0.0,3676.448632,2573.937384,4,0,iPhone
3021,3021,retained,243.0,202.5,436.5180474,514,211.0,66.0,3867.546278,3109.99638,14,10,iPhone
3022,3022,retained,71.0,57.0,126.8578955,3015,0.0,53.0,5157.650636,1719.746843,17,15,iPhone
3023,3023,retained,86.0,71.0,87.52815716,1930,0.0,80.0,8791.976844,2062.722985,12,8,Android
3024,3024,churned,30.0,25.0,36.76006407,3436,157.0,69.0,3589.366544,1680.339108,16,9,iPhone
3025,3025,retained,213.0,172.0,422.2601868,2603,33.0,107.5,4255.108331,2173.268998,27,21,iPhone
3026,3026,retained,29.0,26.0,47.09847105,589,36.0,0.0,818.9060734,670.5863829,11,11,iPhone
3027,3027,retained,15.0,15.0,29.25557064,2447,28.0,11.0,4439.099521,1820.392568,26,25,Android
3028,3028,retained,132.0,106.0,237.3858046,1054,0.0,0.0,3107.244106,262.6126722,31,26,Android
3029,3029,retained,21.0,18.0,78.99231631,1072,189.0,65.0,1502.082339,390.4942483,14,7,iPhone
3030,3030,retained,37.0,30.0,229.9742334,2322,0.0,1.0,5116.714407,1664.640648,16,13,Android
3031,3031,retained,116.0,116.0,118.9237083,2907,65.0,9.0,1362.940781,946.7230869,12,5,iPhone
3032,3032,retained,62.0,53.0,203.6065435,106,80.0,107.5,2908.485462,401.9983385,20,17,Android
3033,3033,retained,57.0,47.0,128.5510182,1212,19.0,0.0,9923.95054075,4907.0501746,22,14,iPhone
3034,3034,retained,76.0,64.0,187.8450778,1501,192.0,0.0,4122.077501,482.4814044,22,17,iPhone
3035,3035,retained,155.0,125.0,256.1343771,3434,0.0,0.0,5007.185868,2021.602352,17,16,iPhone
3036,3036,churned,110.0,88.0,115.9685697,760,0.0,54.0,3134.837145,764.8169046,6,5,Android
3037,3037,retained,71.0,59.0,113.4699324,1744,246.0,24.0,5450.447465,4477.492555,22,14,iPhone
3038,3038,retained,22.0,18.0,31.99277687,2042,317.0,32.0,4104.47303,3083.965884,2,2,iPhone
3039,3039,churned,62.0,51.0,196.5185004,2421,70.0,0.0,2331.848522,1453.358817,3,0,iPhone
3040,3040,retained,44.0,44.0,99.02409794,768,8.0,28.0,2927.161163,1678.96769,7,6,Android
3041,3041,retained,58.0,46.0,238.9834396,479,175.0,0.0,4591.4948,1891.022267,22,15,iPhone
3042,3042,retained,78.0,64.0,80.93313123,1941,292.0,83.0,4756.20736,1864.798034,21,21,iPhone
3043,3043,retained,47.0,38.0,49.60654536,651,376.0,0.0,3831.480147,1971.898801,25,20,iPhone
3044,3044,retained,79.0,64.0,88.19469671,1043,8.0,48.0,3713.73707,985.0487422,15,9,Android
3045,3045,retained,10.0,10.0,112.5329853,3305,223.0,107.5,3973.39804,1679.275931,8,2,iPhone
3046,3046,churned,28.0,26.0,30.42467726,411,283.0,0.0,7222.022124,4907.0501746,28,24,Android
3047,3047,retained,86.0,71.0,209.7102994,1259,298.0,0.0,5796.661764,3694.157629,2,2,iPhone
3048,3048,churned,83.0,82.0,86.74403635,2537,38.0,22.0,4892.50233,1605.721485,15,11,iPhone
3049,3049,retained,34.0,28.0,63.4061072,3445,0.0,14.0,2883.620849,1803.921179,10,10,Android
3050,3050,retained,75.0,62.0,77.85540432,3223,0.0,0.0,7450.932992,2290.157743,24,18,iPhone
3051,3051,retained,20.0,17.0,97.63521073,3175,136.0,0.0,1554.461762,351.9933723,4,2,Android
3052,3052,retained,11.0,11.0,128.5130631,1042,0.0,19.0,1348.105511,755.3459816,12,9,iPhone
3053,3053,retained,5.0,4.0,45.93254054,1340,0.0,0.0,2036.129952,744.120001,15,15,Android
3054,3054,retained,35.0,29.0,42.47217342,2445,65.0,16.0,5118.589596,486.8342032,30,26,Android
3055,3055,retained,243.0,202.5,489.4186026,192,67.0,0.0,2525.040889,796.5754293,29,25,iPhone
3056,3056,retained,151.0,122.0,235.2624864,869,238.0,0.0,9923.95054075,4184.544989,28,22,iPhone
3057,3057,churned,243.0,202.5,498.16452556,355,0.0,107.5,5562.202041,2167.486429,4,2,iPhone
3058,3058,retained,7.0,7.0,59.48631698,2614,38.0,27.0,1030.02408,465.3656148,19,19,iPhone
3059,3059,retained,23.0,19.0,313.8838143,825,0.0,0.0,1756.528047,527.0308266,28,18,Android
